GEO.id,GEO.id2,GEO.display-label,HC02_VC01,HC03_VC01,HC04_VC01,HC02_VC02,HC03_VC02,HC04_VC02,HC02_VC03,HC03_VC03,HC04_VC03,HC02_VC04,HC03_VC04,HC04_VC04,HC02_VC05,HC03_VC05,HC04_VC05,HC02_VC06,HC03_VC06,HC04_VC06,HC02_VC07,HC03_VC07,HC04_VC07,HC02_VC08,HC03_VC08,HC04_VC08,HC02_VC09,HC03_VC09,HC04_VC09,HC02_VC10,HC03_VC10,HC04_VC10,HC02_VC11,HC03_VC11,HC04_VC11,HC02_VC12,HC03_VC12,HC04_VC12,HC02_VC13,HC03_VC13,HC04_VC13,HC02_VC14,HC03_VC14,HC04_VC14,HC02_VC15,HC03_VC15,HC04_VC15,HC02_VC16,HC03_VC16,HC04_VC16,HC02_VC17,HC03_VC17,HC04_VC17,HC02_VC18,HC03_VC18,HC04_VC18,HC02_VC19,HC03_VC19,HC04_VC19,HC02_VC20,HC03_VC20,HC04_VC20,HC02_VC21,HC03_VC21,HC04_VC21,HC02_VC22,HC03_VC22,HC04_VC22,HC02_VC23,HC03_VC23,HC04_VC23,HC02_VC25,HC03_VC25,HC04_VC25,HC02_VC26,HC03_VC26,HC04_VC26,HC02_VC27,HC03_VC27,HC04_VC27,HC02_VC28,HC03_VC28,HC04_VC28,HC02_VC29,HC03_VC29,HC04_VC29,HC02_VC30,HC03_VC30,HC04_VC30,HC02_VC31,HC03_VC31,HC04_VC31,HC02_VC32,HC03_VC32,HC04_VC32,HC02_VC33,HC03_VC33,HC04_VC33,HC02_VC34,HC03_VC34,HC04_VC34,HC02_VC35,HC03_VC35,HC04_VC35
1400000US11001008802,11001008802,"Census Tract 88.02, District of Columbia, District of Columbia",4019,1153,28.7,986,420,42.6,969,403,41.6,305,88,28.9,583,315,54.0,260,107,41.2,53,14,26.4,181,93,51.4,770,316,41.0,263,79,30.0,436,237,54.4,718,158,22.0,3933,1139,29.0,86,14,16.3,888,276,31.1,400,105,26.3,5789,(X),(X),488,171,35.0,4185,(X),(X),309,86,27.8,257,71,27.6,50,7,14.0,207,64,30.9,391,(X),(X),1473,(X),(X),1473,(X),(X),511,(X),(X),413,(X),(X),1648,(X),(X),1940,(X),(X),2003,(X),(X),680,(X),(X),538,(X),(X),2024,(X),(X)
1400000US11001008803,11001008803,"Census Tract 88.03, District of Columbia, District of Columbia",1116,495,44.4,357,202,56.6,357,202,56.6,55,42,76.4,260,140,53.8,163,136,83.4,37,33,89.2,106,83,78.3,237,109,46.0,27,18,66.7,178,81,45.5,91,42,46.2,1097,495,45.1,19,0,0.0,339,131,38.6,185,81,43.8,6979,(X),(X),154,50,32.5,5716,(X),(X),68,30,44.1,46,19,41.3,8,0,0.0,38,19,50.0,306,(X),(X),552,(X),(X),560,(X),(X),229,(X),(X),132,(X),(X),634,(X),(X),785,(X),(X),796,(X),(X),322,(X),(X),202,(X),(X),839,(X),(X)
1400000US11001008804,11001008804,"Census Tract 88.04, District of Columbia, District of Columbia",2332,670,28.7,592,241,40.7,584,241,41.3,77,0,0.0,437,219,50.1,262,157,59.9,15,0,0.0,216,141,65.3,352,104,29.5,62,0,0.0,251,98,39.0,322,67,20.8,2286,645,28.2,46,25,54.3,805,287,35.7,498,175,35.1,5282,(X),(X),307,112,36.5,5766,(X),(X),210,67,31.9,151,59,39.1,67,25,37.3,84,34,40.5,408,(X),(X),764,(X),(X),773,(X),(X),241,(X),(X),104,(X),(X),880,(X),(X),1097,(X),(X),1172,(X),(X),396,(X),(X),230,(X),(X),1259,(X),(X)
1400000US11001008903,11001008903,"Census Tract 89.03, District of Columbia, District of Columbia",2389,555,23.2,517,185,35.8,512,180,35.2,72,5,6.9,335,167,49.9,182,69,37.9,26,0,0.0,124,69,55.6,338,111,32.8,46,5,10.9,219,98,44.7,323,41,12.7,2321,540,23.3,68,15,22.1,628,218,34.7,314,121,38.5,5704,(X),(X),314,97,30.9,5673,(X),(X),102,33,32.4,102,33,32.4,28,20,71.4,74,13,17.6,325,(X),(X),670,(X),(X),708,(X),(X),211,(X),(X),130,(X),(X),820,(X),(X),1036,(X),(X),1072,(X),(X),318,(X),(X),225,(X),(X),1163,(X),(X)
1400000US11001008904,11001008904,"Census Tract 89.04, District of Columbia, District of Columbia",3153,1150,36.5,995,512,51.5,995,512,51.5,99,0,0.0,842,492,58.4,441,231,52.4,36,0,0.0,377,223,59.2,694,379,54.6,73,0,0.0,595,367,61.7,368,86,23.4,3138,1150,36.6,15,0,0.0,847,280,33.1,445,112,25.2,5636,(X),(X),402,168,41.8,4739,(X),(X),216,53,24.5,209,53,25.4,78,9,11.5,131,44,33.6,767,(X),(X),1303,(X),(X),1356,(X),(X),595,(X),(X),441,(X),(X),1541,(X),(X),1647,(X),(X),1787,(X),(X),726,(X),(X),515,(X),(X),1843,(X),(X)
1400000US11001008905,11001008905,"Census Tract 89.05, District of Columbia, District of Columbia",0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),(X),(X),(X),0,0,(X),(X),(X),(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,(X),(X),0,(X),(X),0,(X),(X),0,(X),(X),0,(X),(X),0,(X),(X),0,(X),(X),0,(X),(X),0,(X),(X),0,(X),(X),0,(X),(X)
1400000US11001009000,11001009000,"Census Tract 90, District of Columbia, District of Columbia",2355,569,24.2,360,21,5.8,360,21,5.8,114,0,0.0,211,21,10.0,81,21,25.9,18,0,0.0,63,21,33.3,300,21,7.0,96,0,0.0,169,21,12.4,866,372,43.0,2355,569,24.2,0,0,(X),1106,440,39.8,395,167,42.3,4362,(X),(X),711,273,38.4,2747,(X),(X),663,320,48.3,642,299,46.6,181,79,43.6,461,220,47.7,128,(X),(X),649,(X),(X),679,(X),(X),21,(X),(X),21,(X),(X),896,(X),(X),974,(X),(X),1003,(X),(X),146,(X),(X),125,(X),(X),1011,(X),(X)
1400000US11001009101,11001009101,"Census Tract 91.01, District of Columbia, District of Columbia",4747,767,16.2,928,196,21.1,867,135,15.6,373,0,0.0,401,122,30.4,285,24,8.4,138,0,0.0,132,24,18.2,667,135,20.2,262,0,0.0,327,122,37.3,1115,130,11.7,4622,752,16.3,125,15,12.0,1330,457,34.4,589,190,32.3,4402,(X),(X),741,267,36.0,5930,(X),(X),407,107,26.3,302,92,30.5,105,30,28.6,197,62,31.5,501,(X),(X),971,(X),(X),1071,(X),(X),243,(X),(X),235,(X),(X),1276,(X),(X),1463,(X),(X),1514,(X),(X),385,(X),(X),295,(X),(X),1643,(X),(X)
1400000US11001009102,11001009102,"Census Tract 91.02, District of Columbia, District of Columbia",4186,1191,28.5,1281,581,45.4,1260,560,44.4,448,110,24.6,744,437,58.7,404,162,40.1,134,25,18.7,246,137,55.7,889,410,46.1,318,85,26.7,527,312,59.2,607,119,19.6,4161,1191,28.6,25,0,0.0,887,264,29.8,362,95,26.2,6224,(X),(X),525,169,32.2,4379,(X),(X),235,75,31.9,229,75,32.8,72,15,20.8,157,60,38.2,659,(X),(X),1369,(X),(X),1387,(X),(X),640,(X),(X),473,(X),(X),1544,(X),(X),1803,(X),(X),1868,(X),(X),769,(X),(X),583,(X),(X),1970,(X),(X)
1400000US11001009201,11001009201,"Census Tract 92.01, District of Columbia, District of Columbia",1072,259,24.2,268,55,20.5,268,55,20.5,30,0,0.0,238,55,23.1,48,7,14.6,11,0,0.0,37,7,18.9,242,55,22.7,19,0,0.0,223,55,24.7,173,38,22.0,1067,259,24.3,5,0,0.0,278,103,37.1,124,53,42.7,3757,(X),(X),154,50,32.5,4262,(X),(X),71,25,35.2,52,6,11.5,11,0,0.0,41,6,14.6,144,(X),(X),340,(X),(X),340,(X),(X),98,(X),(X),90,(X),(X),373,(X),(X),373,(X),(X),380,(X),(X),112,(X),(X),104,(X),(X),422,(X),(X)
1400000US11001009203,11001009203,"Census Tract 92.03, District of Columbia, District of Columbia",2813,692,24.6,588,219,37.2,580,211,36.4,101,8,7.9,417,172,41.2,216,92,42.6,37,8,21.6,170,75,44.1,390,138,35.4,71,0,0.0,262,112,42.7,475,72,15.2,2733,686,25.1,80,6,7.5,753,175,23.2,405,93,23.0,5277,(X),(X),348,82,23.6,4382,(X),(X),182,51,28.0,147,32,21.8,34,6,17.6,113,26,23.0,260,(X),(X),749,(X),(X),759,(X),(X),243,(X),(X),170,(X),(X),823,(X),(X),896,(X),(X),937,(X),(X),277,(X),(X),186,(X),(X),1032,(X),(X)
1400000US11001009204,11001009204,"Census Tract 92.04, District of Columbia, District of Columbia",2417,695,28.8,651,304,46.7,651,304,46.7,78,0,0.0,573,304,53.1,187,107,57.2,23,0,0.0,164,107,65.2,493,209,42.4,55,0,0.0,438,209,47.7,375,71,18.9,2403,695,28.9,14,0,0.0,756,203,26.9,377,88,23.3,3210,(X),(X),379,115,30.3,4453,(X),(X),237,71,30.0,202,59,29.2,75,15,20.0,127,44,34.6,432,(X),(X),890,(X),(X),955,(X),(X),399,(X),(X),287,(X),(X),992,(X),(X),1105,(X),(X),1278,(X),(X),513,(X),(X),393,(X),(X),1300,(X),(X)
1400000US11001009301,11001009301,"Census Tract 93.01, District of Columbia, District of Columbia",3129,452,14.4,591,69,11.7,591,69,11.7,389,58,14.9,145,11,7.6,180,21,11.7,108,18,16.7,29,3,10.3,435,59,13.6,299,51,17.1,122,8,6.6,493,53,10.8,3067,436,14.2,62,16,25.8,929,331,35.6,401,142,35.4,5118,(X),(X),528,189,35.8,6211,(X),(X),201,53,26.4,126,25,19.8,30,8,26.7,96,17,17.7,257,(X),(X),603,(X),(X),615,(X),(X),136,(X),(X),86,(X),(X),681,(X),(X),727,(X),(X),776,(X),(X),148,(X),(X),98,(X),(X),914,(X),(X)
1400000US11001009302,11001009302,"Census Tract 93.02, District of Columbia, District of Columbia",1301,157,12.1,267,60,22.5,267,60,22.5,87,0,0.0,144,47,32.6,51,23,45.1,11,0,0.0,36,23,63.9,229,46,20.1,76,0,0.0,121,33,27.3,216,12,5.6,1255,157,12.5,46,0,0.0,204,23,11.3,98,15,15.3,6327,(X),(X),106,8,7.5,1688,(X),(X),54,8,14.8,54,8,14.8,6,0,0.0,48,8,16.7,68,(X),(X),164,(X),(X),268,(X),(X),76,(X),(X),62,(X),(X),319,(X),(X),334,(X),(X),339,(X),(X),81,(X),(X),65,(X),(X),400,(X),(X)
1400000US11001009400,11001009400,"Census Tract 94, District of Columbia, District of Columbia",4152,329,7.9,775,54,7.0,770,49,6.4,342,14,4.1,359,35,9.7,228,23,10.1,136,14,10.3,65,9,13.8,609,26,4.3,229,0,0.0,328,26,7.9,1024,113,11.0,4114,324,7.9,38,5,13.2,922,200,21.7,316,60,19.0,3287,(X),(X),606,140,23.1,5786,(X),(X),346,75,21.7,281,57,20.3,75,24,32.0,206,33,16.0,166,(X),(X),404,(X),(X),439,(X),(X),98,(X),(X),61,(X),(X),515,(X),(X),640,(X),(X),672,(X),(X),107,(X),(X),70,(X),(X),743,(X),(X)
1400000US11001009501,11001009501,"Census Tract 95.01, District of Columbia, District of Columbia",3511,547,15.6,609,59,9.7,593,43,7.3,274,0,0.0,247,34,13.8,257,15,5.8,135,0,0.0,84,6,7.1,384,28,7.3,154,0,0.0,185,28,15.1,412,42,10.2,3164,442,14.0,347,105,30.3,1409,407,28.9,655,181,27.6,5175,(X),(X),754,226,30.0,5158,(X),(X),228,42,18.4,119,27,22.7,33,0,0.0,86,27,31.4,322,(X),(X),784,(X),(X),797,(X),(X),95,(X),(X),55,(X),(X),974,(X),(X),1118,(X),(X),1209,(X),(X),208,(X),(X),133,(X),(X),1302,(X),(X)
1400000US11001009503,11001009503,"Census Tract 95.03, District of Columbia, District of Columbia",3003,211,7.0,510,32,6.3,485,7,1.4,283,7,2.5,167,0,0.0,128,0,0.0,81,0,0.0,35,0,0.0,376,7,1.9,213,7,3.3,140,0,0.0,814,56,6.9,2966,204,6.9,37,7,18.9,602,162,26.9,277,131,47.3,7744,(X),(X),325,31,9.5,4042,(X),(X),249,44,17.7,217,37,17.1,50,12,24.0,167,25,15.0,183,(X),(X),222,(X),(X),254,(X),(X),58,(X),(X),58,(X),(X),267,(X),(X),364,(X),(X),432,(X),(X),114,(X),(X),105,(X),(X),540,(X),(X)
1400000US11001009504,11001009504,"Census Tract 95.04, District of Columbia, District of Columbia",3228,424,13.1,697,74,10.6,697,74,10.6,343,55,16.0,312,19,6.1,248,19,7.7,123,19,15.4,101,0,0.0,466,55,11.8,226,36,15.9,222,19,8.6,388,65,16.8,3021,331,11.0,207,93,44.9,1013,245,24.2,519,145,27.9,5791,(X),(X),494,100,20.2,6374,(X),(X),189,39,20.6,150,0,0.0,47,0,0.0,103,0,0.0,221,(X),(X),582,(X),(X),733,(X),(X),180,(X),(X),161,(X),(X),862,(X),(X),933,(X),(X),933,(X),(X),230,(X),(X),171,(X),(X),983,(X),(X)
1400000US11001009505,11001009505,"Census Tract 95.05, District of Columbia, District of Columbia",2354,155,6.6,251,17,6.8,238,4,1.7,95,0,0.0,110,4,3.6,48,0,0.0,31,0,0.0,7,0,0.0,231,4,1.7,95,0,0.0,103,4,3.9,696,74,10.6,2283,148,6.5,71,7,9.9,543,97,17.9,202,11,5.4,6418,(X),(X),341,86,25.2,4643,(X),(X),220,52,23.6,188,45,23.9,32,0,0.0,156,45,28.8,78,(X),(X),189,(X),(X),189,(X),(X),17,(X),(X),17,(X),(X),224,(X),(X),303,(X),(X),309,(X),(X),38,(X),(X),38,(X),(X),406,(X),(X)
1400000US11001009507,11001009507,"Census Tract 95.07, District of Columbia, District of Columbia",1556,208,13.4,304,76,25.0,304,76,25.0,175,37,21.1,86,39,45.3,65,15,23.1,30,0,0.0,20,15,75.0,248,61,24.6,145,37,25.5,71,24,33.8,369,25,6.8,1484,208,14.0,72,0,0.0,360,56,15.6,136,27,19.9,5319,(X),(X),224,29,12.9,6148,(X),(X),140,14,10.0,122,14,11.5,30,0,0.0,92,14,15.2,99,(X),(X),262,(X),(X),262,(X),(X),87,(X),(X),69,(X),(X),276,(X),(X),284,(X),(X),497,(X),(X),192,(X),(X),162,(X),(X),542,(X),(X)
1400000US11001009508,11001009508,"Census Tract 95.08, District of Columbia, District of Columbia",2777,159,5.7,440,12,2.7,440,12,2.7,201,0,0.0,212,12,5.7,207,5,2.4,86,0,0.0,107,5,4.7,294,7,2.4,139,0,0.0,142,7,4.9,679,65,9.6,2720,159,5.8,57,0,0.0,599,82,13.7,201,43,21.4,6070,(X),(X),398,39,9.8,4849,(X),(X),191,26,13.6,169,21,12.4,44,0,0.0,125,21,16.8,107,(X),(X),214,(X),(X),214,(X),(X),19,(X),(X),7,(X),(X),284,(X),(X),329,(X),(X),353,(X),(X),34,(X),(X),11,(X),(X),378,(X),(X)
1400000US11001009509,11001009509,"Census Tract 95.09, District of Columbia, District of Columbia",2925,166,5.7,546,83,15.2,546,83,15.2,304,0,0.0,231,83,35.9,113,23,20.4,77,0,0.0,36,23,63.9,441,60,13.6,235,0,0.0,195,60,30.8,748,16,2.1,2787,166,6.0,138,0,0.0,488,37,7.6,157,31,19.7,5216,(X),(X),331,6,1.8,667,(X),(X),184,16,8.7,158,7,4.4,37,7,18.9,121,0,0.0,126,(X),(X),222,(X),(X),244,(X),(X),91,(X),(X),64,(X),(X),269,(X),(X),307,(X),(X),446,(X),(X),165,(X),(X),124,(X),(X),456,(X),(X)
1400000US11001009601,11001009601,"Census Tract 96.01, District of Columbia, District of Columbia",2371,673,28.4,924,400,43.3,924,400,43.3,142,22,15.5,721,363,50.3,273,101,37.0,30,4,13.3,223,93,41.7,675,311,46.1,112,18,16.1,517,282,54.5,251,32,12.7,2345,669,28.5,26,4,15.4,321,90,28.0,153,68,44.4,5168,(X),(X),168,22,13.1,7168,(X),(X),102,13,12.7,78,6,7.7,21,6,28.6,57,0,0.0,350,(X),(X),781,(X),(X),811,(X),(X),462,(X),(X),352,(X),(X),934,(X),(X),1040,(X),(X),1070,(X),(X),581,(X),(X),442,(X),(X),1099,(X),(X)
1400000US11001009602,11001009602,"Census Tract 96.02, District of Columbia, District of Columbia",3070,1001,32.6,1095,375,34.2,1073,353,32.9,199,58,29.1,810,274,33.8,355,72,20.3,64,0,0.0,271,58,21.4,813,304,37.4,162,58,35.8,599,231,38.6,207,122,58.9,3038,982,32.3,32,19,59.4,602,253,42.0,265,108,40.8,6010,(X),(X),337,145,43.0,3852,(X),(X),116,87,75.0,105,87,82.9,34,27,79.4,71,60,84.5,593,(X),(X),1244,(X),(X),1292,(X),(X),508,(X),(X),433,(X),(X),1488,(X),(X),1737,(X),(X),1783,(X),(X),736,(X),(X),586,(X),(X),1876,(X),(X)
1400000US11001009603,11001009603,"Census Tract 96.03, District of Columbia, District of Columbia",3188,654,20.5,638,174,27.3,625,161,25.8,171,5,2.9,403,133,33.0,165,39,23.6,32,0,0.0,110,22,20.0,469,122,26.0,148,5,3.4,293,111,37.9,672,119,17.7,3163,654,20.7,25,0,0.0,993,243,24.5,407,91,22.4,4549,(X),(X),586,152,25.9,4847,(X),(X),338,83,24.6,338,83,24.6,62,19,30.6,276,64,23.2,395,(X),(X),745,(X),(X),751,(X),(X),179,(X),(X),135,(X),(X),798,(X),(X),924,(X),(X),1030,(X),(X),253,(X),(X),196,(X),(X),1159,(X),(X)
1400000US11001009604,11001009604,"Census Tract 96.04, District of Columbia, District of Columbia",1994,302,15.1,362,61,16.9,362,61,16.9,173,21,12.1,153,15,9.8,140,20,14.3,89,0,0.0,31,0,0.0,236,41,17.4,98,21,21.4,122,15,12.3,467,86,18.4,1982,302,15.2,12,0,0.0,494,120,24.3,210,55,26.2,6455,(X),(X),284,65,22.9,6435,(X),(X),149,42,28.2,136,34,25.0,31,16,51.6,105,18,17.1,230,(X),(X),370,(X),(X),376,(X),(X),73,(X),(X),53,(X),(X),428,(X),(X),534,(X),(X),538,(X),(X),126,(X),(X),81,(X),(X),591,(X),(X)
1400000US11001009700,11001009700,"Census Tract 97, District of Columbia, District of Columbia",2297,490,21.3,797,241,30.2,797,241,30.2,201,8,4.0,516,233,45.2,231,57,24.7,37,0,0.0,143,57,39.9,590,190,32.2,164,8,4.9,379,182,48.0,104,5,4.8,2254,490,21.7,43,0,0.0,335,72,21.5,141,34,24.1,5868,(X),(X),194,38,19.6,7908,(X),(X),51,5,9.8,46,0,0.0,9,0,0.0,37,0,0.0,268,(X),(X),653,(X),(X),767,(X),(X),376,(X),(X),294,(X),(X),861,(X),(X),969,(X),(X),1048,(X),(X),520,(X),(X),389,(X),(X),1184,(X),(X)
1400000US11001009801,11001009801,"Census Tract 98.01, District of Columbia, District of Columbia",2080,999,48.0,907,534,58.9,907,534,58.9,98,47,48.0,776,487,62.8,347,227,65.4,19,12,63.2,319,215,67.4,604,341,56.5,82,35,42.7,498,306,61.4,80,6,7.5,2080,999,48.0,0,0,(X),172,71,41.3,98,45,45.9,4029,(X),(X),74,26,35.1,6596,(X),(X),11,6,54.5,11,6,54.5,0,0,(X),11,6,54.5,820,(X),(X),1111,(X),(X),1132,(X),(X),582,(X),(X),389,(X),(X),1298,(X),(X),1462,(X),(X),1495,(X),(X),762,(X),(X),516,(X),(X),1517,(X),(X)
1400000US11001009802,11001009802,"Census Tract 98.02, District of Columbia, District of Columbia",1783,730,40.9,705,329,46.7,693,329,47.5,84,32,38.1,548,297,54.2,164,110,67.1,6,6,100.0,153,104,68.0,560,243,43.4,78,26,33.3,426,217,50.9,205,15,7.3,1760,707,40.2,23,23,100.0,237,116,48.9,151,89,58.9,5257,(X),(X),86,27,31.4,6830,(X),(X),68,0,0.0,64,0,0.0,43,0,0.0,21,0,0.0,430,(X),(X),865,(X),(X),865,(X),(X),408,(X),(X),317,(X),(X),958,(X),(X),1112,(X),(X),1129,(X),(X),542,(X),(X),451,(X),(X),1162,(X),(X)
1400000US11001009803,11001009803,"Census Tract 98.03, District of Columbia, District of Columbia",2242,782,34.9,637,350,54.9,637,350,54.9,115,32,27.8,496,318,64.1,276,160,58.0,54,7,13.0,222,153,68.9,425,222,52.2,79,25,31.6,320,197,61.6,167,24,14.4,2207,782,35.4,35,0,0.0,579,136,23.5,294,75,25.5,5133,(X),(X),285,61,21.4,7908,(X),(X),75,16,21.3,75,16,21.3,34,0,0.0,41,16,39.0,483,(X),(X),947,(X),(X),959,(X),(X),425,(X),(X),271,(X),(X),1038,(X),(X),1188,(X),(X),1197,(X),(X),504,(X),(X),334,(X),(X),1241,(X),(X)
1400000US11001009804,11001009804,"Census Tract 98.04, District of Columbia, District of Columbia",2550,852,33.4,901,380,42.2,901,380,42.2,278,28,10.1,578,352,60.9,321,111,34.6,121,6,5.0,187,105,56.1,648,291,44.9,179,22,12.3,437,269,61.6,147,53,36.1,2543,852,33.5,7,0,0.0,352,140,39.8,201,67,33.3,5336,(X),(X),151,73,48.3,6738,(X),(X),36,16,44.4,30,16,53.3,14,0,0.0,16,16,100.0,572,(X),(X),1246,(X),(X),1246,(X),(X),573,(X),(X),429,(X),(X),1301,(X),(X),1380,(X),(X),1420,(X),(X),638,(X),(X),468,(X),(X),1632,(X),(X)
1400000US11001009806,11001009806,"Census Tract 98.06, District of Columbia, District of Columbia",5907,2417,40.9,2132,1019,47.8,2126,1013,47.6,289,93,32.2,1674,824,49.2,795,430,54.1,121,28,23.1,595,367,61.7,1484,667,44.9,185,65,35.1,1198,524,43.7,362,125,34.5,5764,2313,40.1,143,104,72.7,1248,564,45.2,622,294,47.3,6796,(X),(X),626,270,43.1,4816,(X),(X),158,82,51.9,158,82,51.9,56,20,35.7,102,62,60.8,1630,(X),(X),2921,(X),(X),2947,(X),(X),1282,(X),(X),885,(X),(X),3225,(X),(X),3523,(X),(X),3622,(X),(X),1537,(X),(X),1047,(X),(X),3775,(X),(X)
1400000US11001009807,11001009807,"Census Tract 98.07, District of Columbia, District of Columbia",3109,594,19.1,811,265,32.7,811,265,32.7,276,19,6.9,509,236,46.4,287,119,41.5,58,6,10.3,209,103,49.3,585,171,29.2,231,13,5.6,348,158,45.4,240,38,15.8,3068,585,19.1,41,9,22.0,763,145,19.0,306,58,19.0,5007,(X),(X),457,87,19.0,4626,(X),(X),69,10,14.5,51,10,19.6,0,0,(X),51,10,19.6,372,(X),(X),694,(X),(X),722,(X),(X),292,(X),(X),198,(X),(X),793,(X),(X),839,(X),(X),1065,(X),(X),403,(X),(X),297,(X),(X),1279,(X),(X)
1400000US11001009808,11001009808,"Census Tract 98.08, District of Columbia, District of Columbia",2476,729,29.4,748,247,33.0,748,247,33.0,129,23,17.8,528,217,41.1,306,121,39.5,45,14,31.1,217,107,49.3,492,154,31.3,84,9,10.7,361,138,38.2,125,27,21.6,2445,729,29.8,31,0,0.0,747,198,26.5,384,87,22.7,6124,(X),(X),363,111,30.6,5134,(X),(X),65,14,21.5,57,14,24.6,36,14,38.9,21,0,0.0,498,(X),(X),803,(X),(X),831,(X),(X),277,(X),(X),184,(X),(X),956,(X),(X),1165,(X),(X),1235,(X),(X),440,(X),(X),276,(X),(X),1301,(X),(X)
1400000US11001009809,11001009809,"Census Tract 98.09, District of Columbia, District of Columbia",324,252,77.8,0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),324,252,77.8,0,0,(X),324,252,77.8,324,252,77.8,7562,(X),(X),0,0,(X),(X),(X),(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),227,(X),(X),252,(X),(X),252,(X),(X),0,(X),(X),0,(X),(X),252,(X),(X),252,(X),(X),252,(X),(X),0,(X),(X),0,(X),(X),252,(X),(X)
1400000US11001009901,11001009901,"Census Tract 99.01, District of Columbia, District of Columbia",2300,151,6.6,325,10,3.1,325,10,3.1,206,6,2.9,91,4,4.4,91,0,0.0,59,0,0.0,19,0,0.0,249,10,4.0,157,6,3.8,77,4,5.2,546,39,7.1,2295,151,6.6,5,0,0.0,412,73,17.7,149,16,10.7,2994,(X),(X),263,57,21.7,5828,(X),(X),129,29,22.5,110,29,26.4,28,4,14.3,82,25,30.5,96,(X),(X),171,(X),(X),206,(X),(X),28,(X),(X),21,(X),(X),206,(X),(X),258,(X),(X),271,(X),(X),46,(X),(X),26,(X),(X),277,(X),(X)
1400000US11001009902,11001009902,"Census Tract 99.02, District of Columbia, District of Columbia",2912,372,12.8,590,108,18.3,590,108,18.3,216,0,0.0,340,102,30.0,163,29,17.8,73,0,0.0,84,29,34.5,463,79,17.1,161,0,0.0,274,73,26.6,578,70,12.1,2903,372,12.8,9,0,0.0,471,102,21.7,214,23,10.7,3357,(X),(X),257,79,30.7,4601,(X),(X),188,42,22.3,188,42,22.3,67,12,17.9,121,30,24.8,238,(X),(X),442,(X),(X),481,(X),(X),137,(X),(X),102,(X),(X),623,(X),(X),731,(X),(X),756,(X),(X),235,(X),(X),177,(X),(X),873,(X),(X)
1400000US11001009903,11001009903,"Census Tract 99.03, District of Columbia, District of Columbia",2164,922,42.6,740,461,62.3,740,461,62.3,29,18,62.1,629,415,66.0,213,113,53.1,14,9,64.3,183,104,56.8,577,384,66.6,15,9,60.0,496,347,70.0,464,125,26.9,2155,922,42.8,9,0,0.0,486,204,42.0,223,115,51.6,4344,(X),(X),263,89,33.8,3763,(X),(X),190,94,49.5,190,94,49.5,72,34,47.2,118,60,50.8,592,(X),(X),1040,(X),(X),1058,(X),(X),502,(X),(X),425,(X),(X),1102,(X),(X),1266,(X),(X),1266,(X),(X),576,(X),(X),466,(X),(X),1390,(X),(X)
1400000US11001009904,11001009904,"Census Tract 99.04, District of Columbia, District of Columbia",1793,546,30.5,506,184,36.4,498,176,35.3,85,0,0.0,317,128,40.4,184,87,47.3,19,0,0.0,110,64,58.2,340,97,28.5,73,0,0.0,226,72,31.9,160,45,28.1,1751,546,31.2,42,0,0.0,478,159,33.3,237,36,15.2,5756,(X),(X),241,123,51.0,4070,(X),(X),101,29,28.7,77,21,27.3,22,7,31.8,55,14,25.5,266,(X),(X),589,(X),(X),600,(X),(X),194,(X),(X),115,(X),(X),665,(X),(X),777,(X),(X),886,(X),(X),315,(X),(X),198,(X),(X),961,(X),(X)
1400000US11001009905,11001009905,"Census Tract 99.05, District of Columbia, District of Columbia",2667,912,34.2,881,435,49.4,881,435,49.4,254,104,40.9,576,320,55.6,317,220,69.4,86,45,52.3,224,175,78.1,645,285,44.2,194,85,43.8,407,189,46.4,221,68,30.8,2659,912,34.3,8,0,0.0,603,128,21.2,368,71,19.3,2621,(X),(X),235,57,24.3,5593,(X),(X),100,47,47.0,71,18,25.4,26,5,19.2,45,13,28.9,451,(X),(X),1183,(X),(X),1227,(X),(X),578,(X),(X),413,(X),(X),1347,(X),(X),1395,(X),(X),1461,(X),(X),647,(X),(X),460,(X),(X),1528,(X),(X)
1400000US11001009906,11001009906,"Census Tract 99.06, District of Columbia, District of Columbia",1516,482,31.8,427,194,45.4,427,194,45.4,93,40,43.0,320,154,48.1,134,85,63.4,23,0,0.0,111,85,76.6,306,114,37.3,78,40,51.3,214,74,34.6,195,41,21.0,1508,482,32.0,8,0,0.0,323,140,43.3,144,70,48.6,5623,(X),(X),179,70,39.1,5507,(X),(X),71,23,32.4,66,18,27.3,21,5,23.8,45,13,28.9,299,(X),(X),556,(X),(X),556,(X),(X),204,(X),(X),119,(X),(X),578,(X),(X),595,(X),(X),673,(X),(X),243,(X),(X),151,(X),(X),753,(X),(X)
