GEO.id,GEO.id2,GEO.display-label,HC01_VC01,HC02_VC01,HC01_VC03,HC02_VC03,HC01_VC04,HC02_VC04,HC01_VC05,HC02_VC05,HC01_VC06,HC02_VC06,HC01_VC07,HC02_VC07,HC01_VC08,HC02_VC08,HC01_VC09,HC02_VC09,HC01_VC10,HC02_VC10,HC01_VC11,HC02_VC11,HC01_VC12,HC02_VC12,HC01_VC13,HC02_VC13,HC01_VC14,HC02_VC14,HC01_VC15,HC02_VC15,HC01_VC16,HC02_VC16,HC01_VC17,HC02_VC17,HC01_VC18,HC02_VC18,HC01_VC19,HC02_VC19,HC01_VC20,HC02_VC20,HC01_VC21,HC02_VC21,HC01_VC22,HC02_VC22,HC01_VC23,HC02_VC23,HC01_VC24,HC02_VC24,HC01_VC25,HC02_VC25,HC01_VC26,HC02_VC26,HC01_VC28,HC02_VC28,HC01_VC29,HC02_VC29,HC01_VC30,HC02_VC30,HC01_VC31,HC02_VC31,HC01_VC32,HC02_VC32,HC01_VC33,HC02_VC33,HC01_VC34,HC02_VC34,HC01_VC35,HC02_VC35,HC01_VC36,HC02_VC36,HC01_VC37,HC02_VC37,HC01_VC38,HC02_VC38,HC01_VC39,HC02_VC39,HC01_VC40,HC02_VC40,HC01_VC41,HC02_VC41,HC01_VC42,HC02_VC42,HC01_VC43,HC02_VC43,HC01_VC44,HC02_VC44,HC01_VC45,HC02_VC45,HC01_VC46,HC02_VC46,HC01_VC48,HC02_VC48,HC01_VC49,HC02_VC49,HC01_VC50,HC02_VC50,HC01_VC51,HC02_VC51,HC01_VC52,HC02_VC52,HC01_VC53,HC02_VC53,HC01_VC55,HC02_VC55,HC01_VC56,HC02_VC56,HC01_VC57,HC02_VC57,HC01_VC58,HC02_VC58,HC01_VC59,HC02_VC59,HC01_VC60,HC02_VC60,HC01_VC61,HC02_VC61,HC01_VC62,HC02_VC62,HC01_VC64,HC02_VC64,HC01_VC65,HC02_VC65,HC01_VC66,HC02_VC66,HC01_VC67,HC02_VC67,HC01_VC68,HC02_VC68,HC01_VC69,HC02_VC69,HC01_VC70,HC02_VC70,HC01_VC71,HC02_VC71,HC01_VC72,HC02_VC72,HC01_VC73,HC02_VC73,HC01_VC74,HC02_VC74,HC01_VC75,HC02_VC75,HC01_VC76,HC02_VC76,HC01_VC78,HC02_VC78,HC01_VC79,HC02_VC79,HC01_VC80,HC02_VC80,HC01_VC81,HC02_VC81,HC01_VC82,HC02_VC82,HC01_VC83,HC02_VC83,HC01_VC84,HC02_VC84,HC01_VC85,HC02_VC85,HC01_VC86,HC02_VC86,HC01_VC87,HC02_VC87,HC01_VC88,HC02_VC88,HC01_VC89,HC02_VC89,HC01_VC90,HC02_VC90,HC01_VC91,HC02_VC91,HC01_VC93,HC02_VC93,HC01_VC94,HC02_VC94,HC01_VC95,HC02_VC95,HC01_VC96,HC02_VC96,HC01_VC97,HC02_VC97,HC01_VC98,HC02_VC98,HC01_VC100,HC02_VC100,HC01_VC101,HC02_VC101,HC01_VC102,HC02_VC102,HC01_VC103,HC02_VC103,HC01_VC104,HC02_VC104
1400000US24033801901,24033801901,"Census Tract 8019.01, Prince George's County, Maryland",4706,100.0,2299,48.9,2407,51.1,229,4.9,304,6.5,337,7.2,307,6.5,205,4.4,441,9.4,722,15.3,818,17.4,360,7.6,281,6.0,418,8.9,233,5.0,51,1.1,42.5,(X),3617,76.9,1693,36.0,1924,40.9,3484,74.0,862,18.3,702,14.9,305,6.5,397,8.4,4622,98.2,1088,23.1,3401,72.3,21,0.4,83,1.8,3,0.1,22,0.5,32,0.7,4,0.1,8,0.2,0,0.0,14,0.3,8,0.2,0,0.0,5,0.1,1,0.0,2,0.0,21,0.4,84,1.8,1131,24.0,3466,73.7,64,1.4,107,2.3,8,0.2,34,0.7,4706,100.0,77,1.6,20,0.4,21,0.4,0,0.0,36,0.8,4629,98.4,1053,22.4,4706,100.0,4699,99.9,1662,35.3,986,21.0,1355,28.8,850,18.1,500,10.6,211,4.5,196,4.2,55,1.2,7,0.1,0,0.0,7,0.1,1662,100.0,1321,79.5,482,29.0,986,59.3,358,21.5,256,15.4,101,6.1,341,20.5,283,17.0,109,6.6,598,36.0,502,30.2,2.83,(X),3.15,(X),1723,100.0,1662,96.5,61,3.5,1,0.1,2.0,(X),2.3,(X),1662,100.0,1578,94.9,84,5.1,2.83,(X),2.87,(X)
1400000US24033801902,24033801902,"Census Tract 8019.02, Prince George's County, Maryland",7392,100.0,3214,43.5,4178,56.5,531,7.2,671,9.1,613,8.3,472,6.4,475,6.4,1270,17.2,1240,16.8,929,12.6,312,4.2,234,3.2,381,5.2,206,2.8,58,0.8,32.4,(X),5298,71.7,2174,29.4,3124,42.3,5003,67.7,774,10.5,645,8.7,219,3.0,426,5.8,7265,98.3,403,5.5,6737,91.1,19,0.3,58,0.8,7,0.1,18,0.2,17,0.2,1,0.0,4,0.1,3,0.0,8,0.1,5,0.1,3,0.0,1,0.0,0,0.0,1,0.0,43,0.6,127,1.7,478,6.5,6837,92.5,67,0.9,75,1.0,10,0.1,70,0.9,7392,100.0,102,1.4,23,0.3,25,0.3,5,0.1,49,0.7,7290,98.6,387,5.2,7392,100.0,7385,99.9,3126,42.3,810,11.0,2304,31.2,1719,23.3,658,8.9,319,4.3,487,6.6,223,3.0,7,0.1,7,0.1,0,0.0,3126,100.0,1897,60.7,1026,32.8,810,25.9,355,11.4,893,28.6,576,18.4,1229,39.3,1026,32.8,260,8.3,1220,39.0,519,16.6,2.36,(X),2.99,(X),3295,100.0,3126,94.9,169,5.1,2,0.1,3.0,(X),4.6,(X),3126,100.0,1164,37.2,1962,62.8,2.43,(X),2.32,(X)
1400000US24033801904,24033801904,"Census Tract 8019.04, Prince George's County, Maryland",3355,100.0,1675,49.9,1680,50.1,234,7.0,289,8.6,265,7.9,238,7.1,183,5.5,540,16.1,526,15.7,444,13.2,170,5.1,124,3.7,206,6.1,112,3.3,24,0.7,33.7,(X),2414,72.0,1177,35.1,1237,36.9,2285,68.1,412,12.3,342,10.2,165,4.9,177,5.3,3288,98.0,669,19.9,2442,72.8,20,0.6,74,2.2,7,0.2,23,0.7,18,0.5,3,0.1,10,0.3,8,0.2,5,0.1,1,0.0,0,0.0,1,0.0,0,0.0,0,0.0,82,2.4,67,2.0,703,21.0,2478,73.9,39,1.2,89,2.7,3,0.1,115,3.4,3355,100.0,171,5.1,116,3.5,10,0.3,1,0.0,44,1.3,3184,94.9,610,18.2,3355,100.0,3350,99.9,1228,36.6,498,14.8,1062,31.7,789,23.5,308,9.2,124,3.7,254,7.6,103,3.1,5,0.1,0,0.0,5,0.1,1228,100.0,861,70.1,434,35.3,498,40.6,207,16.9,270,22.0,179,14.6,367,29.9,286,23.3,61,5.0,499,40.6,245,20.0,2.73,(X),3.17,(X),1320,100.0,1228,93.0,92,7.0,1,0.1,3.1,(X),6.2,(X),1228,100.0,620,50.5,608,49.5,2.64,(X),2.82,(X)
1400000US24033801905,24033801905,"Census Tract 8019.05, Prince George's County, Maryland",3425,100.0,1598,46.7,1827,53.3,173,5.1,253,7.4,282,8.2,242,7.1,177,5.2,348,10.2,594,17.3,581,17.0,233,6.8,190,5.5,211,6.2,114,3.3,27,0.8,39.2,(X),2555,74.6,1163,34.0,1392,40.6,2434,71.1,461,13.5,352,10.3,149,4.4,203,5.9,3373,98.5,644,18.8,2598,75.9,13,0.4,103,3.0,6,0.2,32,0.9,40,1.2,3,0.1,5,0.1,2,0.1,15,0.4,2,0.1,0,0.0,0,0.0,0,0.0,2,0.1,13,0.4,52,1.5,667,19.5,2635,76.9,28,0.8,121,3.5,2,0.1,28,0.8,3425,100.0,49,1.4,9,0.3,9,0.3,7,0.2,24,0.7,3376,98.6,618,18.0,3425,100.0,3423,99.9,1156,33.8,634,18.5,1061,31.0,643,18.8,410,12.0,199,5.8,162,4.7,47,1.4,2,0.1,0,0.0,2,0.1,1156,100.0,916,79.2,365,31.6,634,54.8,252,21.8,232,20.1,90,7.8,240,20.8,198,17.1,59,5.1,477,41.3,270,23.4,2.96,(X),3.30,(X),1209,100.0,1156,95.6,53,4.4,0,0.0,2.4,(X),5.6,(X),1156,100.0,1038,89.8,118,10.2,2.94,(X),3.12,(X)
1400000US24033801906,24033801906,"Census Tract 8019.06, Prince George's County, Maryland",2379,100.0,1110,46.7,1269,53.3,198,8.3,237,10.0,172,7.2,144,6.1,144,6.1,409,17.2,362,15.2,330,13.9,124,5.2,76,3.2,115,4.8,57,2.4,11,0.5,32.0,(X),1680,70.6,763,32.1,917,38.5,1600,67.3,223,9.4,183,7.7,79,3.3,104,4.4,2311,97.1,629,26.4,1619,68.1,12,0.5,34,1.4,0,0.0,6,0.3,21,0.9,1,0.0,1,0.0,5,0.2,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,16,0.7,68,2.9,681,28.6,1663,69.9,49,2.1,53,2.2,7,0.3,24,1.0,2379,100.0,47,2.0,13,0.5,7,0.3,1,0.0,26,1.1,2332,98.0,607,25.5,2379,100.0,2379,100.0,892,37.5,312,13.1,801,33.7,585,24.6,200,8.4,91,3.8,174,7.3,79,3.3,0,0.0,0,0.0,0,0.0,892,100.0,609,68.3,323,36.2,312,35.0,139,15.6,244,27.4,163,18.3,283,31.7,219,24.6,55,6.2,383,42.9,146,16.4,2.67,(X),3.16,(X),950,100.0,892,93.9,58,6.1,0,0.0,3.1,(X),2.6,(X),892,100.0,407,45.6,485,54.4,2.61,(X),2.71,(X)
1400000US24033802001,24033802001,"Census Tract 8020.01, Prince George's County, Maryland",5595,100.0,2516,45.0,3079,55.0,571,10.2,594,10.6,457,8.2,404,7.2,442,7.9,1055,18.9,885,15.8,611,10.9,211,3.8,140,2.5,147,2.6,55,1.0,23,0.4,28.1,(X),3721,66.5,1583,28.3,2138,38.2,3494,62.4,301,5.4,225,4.0,89,1.6,136,2.4,5493,98.2,260,4.6,5140,91.9,17,0.3,32,0.6,0,0.0,12,0.2,6,0.1,3,0.1,3,0.1,0,0.0,8,0.1,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,43,0.8,102,1.8,299,5.3,5231,93.5,55,1.0,45,0.8,4,0.1,75,1.3,5595,100.0,121,2.2,10,0.2,16,0.3,8,0.1,87,1.6,5474,97.8,220,3.9,5595,100.0,5595,100.0,2140,38.2,569,10.2,2034,36.4,1598,28.6,448,8.0,225,4.0,404,7.2,211,3.8,0,0.0,0,0.0,0,0.0,2140,100.0,1445,67.5,928,43.4,569,26.6,318,14.9,706,33.0,511,23.9,695,32.5,546,25.5,66,3.1,1052,49.2,182,8.5,2.61,(X),3.11,(X),2561,100.0,2140,83.6,421,16.4,0,0.0,6.0,(X),12.0,(X),2140,100.0,627,29.3,1513,70.7,2.65,(X),2.60,(X)
1400000US24033802002,24033802002,"Census Tract 8020.02, Prince George's County, Maryland",3936,100.0,1801,45.8,2135,54.2,308,7.8,339,8.6,350,8.9,282,7.2,239,6.1,581,14.8,775,19.7,567,14.4,183,4.6,98,2.5,124,3.2,74,1.9,16,0.4,33.2,(X),2752,69.9,1204,30.6,1548,39.3,2602,66.1,266,6.8,214,5.4,83,2.1,131,3.3,3875,98.5,289,7.3,3464,88.0,11,0.3,53,1.3,5,0.1,20,0.5,7,0.2,0,0.0,8,0.2,3,0.1,10,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,58,1.5,61,1.5,330,8.4,3511,89.2,33,0.8,54,1.4,3,0.1,83,2.1,3936,100.0,194,4.9,18,0.5,7,0.2,5,0.1,164,4.2,3742,95.1,184,4.7,3936,100.0,3935,100.0,1530,38.9,486,12.3,1287,32.7,988,25.1,376,9.6,171,4.3,256,6.5,108,2.7,1,0.0,0,0.0,1,0.0,1530,100.0,1013,66.2,570,37.3,486,31.8,242,15.8,431,28.2,278,18.2,517,33.8,419,27.4,61,4.0,664,43.4,174,11.4,2.57,(X),3.12,(X),1760,100.0,1530,86.9,230,13.1,1,0.1,3.6,(X),13.2,(X),1530,100.0,944,61.7,586,38.3,2.70,(X),2.37,(X)
1400000US24033802103,24033802103,"Census Tract 8021.03, Prince George's County, Maryland",2970,100.0,1366,46.0,1604,54.0,197,6.6,220,7.4,241,8.1,232,7.8,140,4.7,406,13.7,599,20.2,425,14.3,145,4.9,107,3.6,155,5.2,75,2.5,28,0.9,35.8,(X),2157,72.6,956,32.2,1201,40.4,2049,69.0,319,10.7,258,8.7,110,3.7,148,5.0,2910,98.0,463,15.6,2374,79.9,7,0.2,39,1.3,10,0.3,10,0.3,15,0.5,0,0.0,0,0.0,0,0.0,4,0.1,2,0.1,1,0.0,1,0.0,0,0.0,0,0.0,25,0.8,60,2.0,490,16.5,2428,81.8,21,0.7,44,1.5,3,0.1,51,1.7,2970,100.0,54,1.8,3,0.1,6,0.2,1,0.0,44,1.5,2916,98.2,454,15.3,2970,100.0,2970,100.0,1086,36.6,469,15.8,951,32.0,651,21.9,307,10.3,144,4.8,157,5.3,60,2.0,0,0.0,0,0.0,0,0.0,1086,100.0,771,71.0,382,35.2,469,43.2,231,21.3,242,22.3,121,11.1,315,29.0,262,24.1,70,6.4,462,42.5,204,18.8,2.73,(X),3.24,(X),1154,100.0,1086,94.1,68,5.9,0,0.0,3.4,(X),6.0,(X),1086,100.0,960,88.4,126,11.6,2.70,(X),2.97,(X)
1400000US24033802104,24033802104,"Census Tract 8021.04, Prince George's County, Maryland",2095,100.0,933,44.5,1162,55.5,147,7.0,169,8.1,128,6.1,127,6.1,120,5.7,306,14.6,415,19.8,330,15.8,99,4.7,74,3.5,108,5.2,58,2.8,14,0.7,36.2,(X),1581,75.5,661,31.6,920,43.9,1497,71.5,224,10.7,180,8.6,60,2.9,120,5.7,2066,98.6,243,11.6,1776,84.8,6,0.3,20,1.0,1,0.0,8,0.4,4,0.2,1,0.0,0,0.0,2,0.1,4,0.2,1,0.0,0,0.0,0,0.0,1,0.0,0,0.0,20,1.0,29,1.4,256,12.2,1798,85.8,14,0.7,25,1.2,2,0.1,31,1.5,2095,100.0,40,1.9,5,0.2,9,0.4,0,0.0,26,1.2,2055,98.1,242,11.6,2095,100.0,2095,100.0,918,43.8,253,12.1,612,29.2,416,19.9,192,9.2,85,4.1,120,5.7,59,2.8,0,0.0,0,0.0,0,0.0,918,100.0,536,58.4,261,28.4,253,27.6,112,12.2,247,26.9,132,14.4,382,41.6,331,36.1,56,6.1,306,33.3,146,15.9,2.28,(X),2.97,(X),1003,100.0,918,91.5,85,8.5,1,0.1,7.9,(X),4.6,(X),918,100.0,499,54.4,419,45.6,2.30,(X),2.26,(X)
1400000US24033802105,24033802105,"Census Tract 8021.05, Prince George's County, Maryland",8735,100.0,3838,43.9,4897,56.1,956,10.9,1056,12.1,885,10.1,666,7.6,687,7.9,1738,19.9,1395,16.0,820,9.4,238,2.7,132,1.5,116,1.3,41,0.5,5,0.1,25.7,(X),5416,62.0,2181,25.0,3235,37.0,5056,57.9,228,2.6,162,1.9,72,0.8,90,1.0,8569,98.1,133,1.5,8303,95.1,40,0.5,39,0.4,10,0.1,7,0.1,12,0.1,0,0.0,7,0.1,0,0.0,3,0.0,2,0.0,0,0.0,0,0.0,1,0.0,1,0.0,52,0.6,166,1.9,189,2.2,8455,96.8,115,1.3,55,0.6,14,0.2,101,1.2,8735,100.0,145,1.7,37,0.4,26,0.3,0,0.0,82,0.9,8590,98.3,119,1.4,8735,100.0,8731,100.0,3142,36.0,752,8.6,3438,39.4,2845,32.6,774,8.9,397,4.5,625,7.2,349,4.0,4,0.0,0,0.0,4,0.0,3142,100.0,2246,71.5,1551,49.4,752,23.9,484,15.4,1289,41.0,950,30.2,896,28.5,690,22.0,43,1.4,1769,56.3,140,4.5,2.78,(X),3.21,(X),3390,100.0,3142,92.7,248,7.3,0,0.0,4.5,(X),6.8,(X),3142,100.0,686,21.8,2456,78.2,2.87,(X),2.75,(X)
1400000US24033802201,24033802201,"Census Tract 8022.01, Prince George's County, Maryland",2096,100.0,983,46.9,1113,53.1,123,5.9,173,8.3,160,7.6,121,5.8,118,5.6,288,13.7,392,18.7,350,16.7,116,5.5,73,3.5,104,5.0,61,2.9,17,0.8,36.9,(X),1563,74.6,709,33.8,854,40.7,1497,71.4,215,10.3,182,8.7,69,3.3,113,5.4,2060,98.3,543,25.9,1443,68.8,18,0.9,15,0.7,0,0.0,1,0.0,11,0.5,0,0.0,1,0.0,0,0.0,2,0.1,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,40,1.9,36,1.7,566,27.0,1473,70.3,34,1.6,17,0.8,1,0.0,48,2.3,2096,100.0,56,2.7,7,0.3,15,0.7,4,0.2,30,1.4,2040,97.3,528,25.2,2096,100.0,2096,100.0,895,42.7,285,13.6,619,29.5,425,20.3,177,8.4,92,4.4,120,5.7,63,3.0,0,0.0,0,0.0,0,0.0,895,100.0,551,61.6,266,29.7,285,31.8,121,13.5,215,24.0,119,13.3,344,38.4,283,31.6,50,5.6,323,36.1,150,16.8,2.34,(X),2.96,(X),947,100.0,895,94.5,52,5.5,2,0.2,2.8,(X),3.2,(X),895,100.0,774,86.5,121,13.5,2.31,(X),2.53,(X)
1400000US24033802203,24033802203,"Census Tract 8022.03, Prince George's County, Maryland",4791,100.0,2235,46.6,2556,53.4,267,5.6,371,7.7,415,8.7,330,6.9,245,5.1,609,12.7,760,15.9,786,16.4,257,5.4,210,4.4,277,5.8,186,3.9,78,1.6,37.4,(X),3528,73.6,1635,34.1,1893,39.5,3345,69.8,669,14.0,541,11.3,223,4.7,318,6.6,4700,98.1,603,12.6,3995,83.4,11,0.2,59,1.2,9,0.2,11,0.2,14,0.3,6,0.1,9,0.2,4,0.1,6,0.1,4,0.1,3,0.1,1,0.0,0,0.0,0,0.0,28,0.6,91,1.9,643,13.4,4071,85.0,34,0.7,77,1.6,6,0.1,63,1.3,4791,100.0,58,1.2,4,0.1,13,0.3,7,0.1,34,0.7,4733,98.8,600,12.5,4791,100.0,4658,97.2,1656,34.6,707,14.8,1524,31.8,983,20.5,526,11.0,235,4.9,245,5.1,97,2.0,133,2.8,133,2.8,0,0.0,1656,100.0,1222,73.8,560,33.8,707,42.7,300,18.1,405,24.5,221,13.3,434,26.2,358,21.6,96,5.8,706,42.6,329,19.9,2.81,(X),3.26,(X),1761,100.0,1656,94.0,105,6.0,2,0.1,3.3,(X),4.9,(X),1656,100.0,1148,69.3,508,30.7,2.87,(X),2.68,(X)
1400000US24033802204,24033802204,"Census Tract 8022.04, Prince George's County, Maryland",5524,100.0,2490,45.1,3034,54.9,338,6.1,477,8.6,456,8.3,368,6.7,251,4.5,688,12.5,948,17.2,866,15.7,383,6.9,270,4.9,328,5.9,127,2.3,24,0.4,36.7,(X),4024,72.8,1743,31.6,2281,41.3,3820,69.2,639,11.6,479,8.7,209,3.8,270,4.9,5432,98.3,365,6.6,5011,90.7,15,0.3,28,0.5,0,0.0,14,0.3,7,0.1,3,0.1,1,0.0,0,0.0,3,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.2,92,1.7,410,7.4,5094,92.2,70,1.3,45,0.8,0,0.0,31,0.6,5524,100.0,49,0.9,9,0.2,11,0.2,3,0.1,26,0.5,5475,99.1,350,6.3,5524,100.0,5466,99.0,1874,33.9,895,16.2,1835,33.2,1147,20.8,650,11.8,316,5.7,212,3.8,83,1.5,58,1.0,0,0.0,58,1.0,1874,100.0,1477,78.8,650,34.7,895,47.8,385,20.5,482,25.7,222,11.8,397,21.2,340,18.1,65,3.5,806,43.0,358,19.1,2.92,(X),3.29,(X),1950,100.0,1874,96.1,76,3.9,1,0.1,2.1,(X),2.3,(X),1874,100.0,1746,93.2,128,6.8,2.86,(X),3.68,(X)
1400000US24033802301,24033802301,"Census Tract 8023.01, Prince George's County, Maryland",3729,100.0,1788,47.9,1941,52.1,188,5.0,290,7.8,363,9.7,315,8.4,190,5.1,384,10.3,632,16.9,628,16.8,244,6.5,122,3.3,180,4.8,155,4.2,38,1.0,37.4,(X),2688,72.1,1231,33.0,1457,39.1,2520,67.6,447,12.0,373,10.0,151,4.0,222,6.0,3659,98.1,490,13.1,3098,83.1,10,0.3,45,1.2,10,0.3,10,0.3,14,0.4,0,0.0,0,0.0,0,0.0,11,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,0.4,70,1.9,513,13.8,3153,84.6,44,1.2,67,1.8,8,0.2,44,1.2,3729,100.0,29,0.8,5,0.1,7,0.2,0,0.0,17,0.5,3700,99.2,482,12.9,3729,100.0,3725,99.9,1242,33.3,612,16.4,1281,34.4,790,21.2,444,11.9,229,6.1,146,3.9,49,1.3,4,0.1,0,0.0,4,0.1,1242,100.0,962,77.5,427,34.4,612,49.3,270,21.7,270,21.7,130,10.5,280,22.5,236,19.0,90,7.2,538,43.3,284,22.9,3.00,(X),3.43,(X),1303,100.0,1242,95.3,61,4.7,0,0.0,2.2,(X),1.0,(X),1242,100.0,1143,92.0,99,8.0,2.95,(X),3.57,(X)
1400000US24033802403,24033802403,"Census Tract 8024.03, Prince George's County, Maryland",5853,100.0,2676,45.7,3177,54.3,430,7.3,421,7.2,404,6.9,294,5.0,471,8.0,1212,20.7,1043,17.8,803,13.7,231,3.9,153,2.6,239,4.1,125,2.1,27,0.5,32.5,(X),4419,75.5,1930,33.0,2489,42.5,4223,72.2,477,8.1,391,6.7,184,3.1,207,3.5,5758,98.4,298,5.1,5350,91.4,6,0.1,53,0.9,6,0.1,7,0.1,14,0.2,7,0.1,3,0.1,12,0.2,4,0.1,2,0.0,2,0.0,0,0.0,0,0.0,0,0.0,49,0.8,95,1.6,340,5.8,5432,92.8,39,0.7,74,1.3,5,0.1,68,1.2,5853,100.0,91,1.6,11,0.2,15,0.3,1,0.0,64,1.1,5762,98.4,279,4.8,5853,100.0,5853,100.0,2929,50.0,523,8.9,1585,27.1,1206,20.6,446,7.6,203,3.5,370,6.3,205,3.5,0,0.0,0,0.0,0,0.0,2929,100.0,1329,45.4,743,25.4,523,17.9,241,8.2,670,22.9,435,14.9,1600,54.6,1406,48.0,172,5.9,860,29.4,338,11.5,2.00,(X),2.92,(X),3109,100.0,2929,94.2,180,5.8,0,0.0,5.1,(X),5.2,(X),2929,100.0,665,22.7,2264,77.3,2.68,(X),1.80,(X)
1400000US24033802404,24033802404,"Census Tract 8024.04, Prince George's County, Maryland",4524,100.0,1912,42.3,2612,57.7,436,9.6,526,11.6,443,9.8,285,6.3,371,8.2,910,20.1,691,15.3,492,10.9,131,2.9,116,2.6,74,1.6,39,0.9,10,0.2,27.3,(X),2946,65.1,1114,24.6,1832,40.5,2774,61.3,183,4.0,123,2.7,46,1.0,77,1.7,4445,98.3,102,2.3,4308,95.2,11,0.2,13,0.3,5,0.1,0,0.0,7,0.2,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,1,0.0,0,0.0,0,0.0,10,0.2,79,1.7,136,3.0,4366,96.5,34,0.8,20,0.4,3,0.1,51,1.1,4524,100.0,38,0.8,17,0.4,7,0.2,1,0.0,13,0.3,4486,99.2,92,2.0,4524,100.0,4524,100.0,1794,39.7,332,7.3,1712,37.8,1344,29.7,384,8.5,197,4.4,302,6.7,159,3.5,0,0.0,0,0.0,0,0.0,1794,100.0,1190,66.3,801,44.6,332,18.5,190,10.6,746,41.6,541,30.2,604,33.7,500,27.9,34,1.9,908,50.6,107,6.0,2.52,(X),3.04,(X),1901,100.0,1794,94.4,107,5.6,1,0.1,7.6,(X),3.5,(X),1794,100.0,489,27.3,1305,72.7,2.77,(X),2.43,(X)
1400000US24033802405,24033802405,"Census Tract 8024.05, Prince George's County, Maryland",4285,100.0,1878,43.8,2407,56.2,323,7.5,372,8.7,331,7.7,273,6.4,262,6.1,748,17.5,647,15.1,608,14.2,236,5.5,146,3.4,214,5.0,110,2.6,15,0.4,32.5,(X),3086,72.0,1255,29.3,1831,42.7,2938,68.6,425,9.9,339,7.9,143,3.3,196,4.6,4244,99.0,129,3.0,4086,95.4,8,0.2,9,0.2,0,0.0,1,0.0,3,0.1,1,0.0,1,0.0,0,0.0,3,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.3,41,1.0,151,3.5,4124,96.2,25,0.6,13,0.3,2,0.0,17,0.4,4285,100.0,31,0.7,9,0.2,4,0.1,2,0.0,16,0.4,4254,99.3,118,2.8,4285,100.0,4285,100.0,1696,39.6,507,11.8,1399,32.6,925,21.6,434,10.1,251,5.9,249,5.8,121,2.8,0,0.0,0,0.0,0,0.0,1696,100.0,1139,67.2,561,33.1,507,29.9,202,11.9,558,32.9,321,18.9,557,32.8,455,26.8,93,5.5,718,42.3,275,16.2,2.53,(X),3.05,(X),1786,100.0,1696,95.0,90,5.0,0,0.0,4.5,(X),3.5,(X),1696,100.0,672,39.6,1024,60.4,2.68,(X),2.43,(X)
1400000US24033802406,24033802406,"Census Tract 8024.06, Prince George's County, Maryland",2435,100.0,1070,43.9,1365,56.1,210,8.6,238,9.8,191,7.8,166,6.8,192,7.9,419,17.2,404,16.6,287,11.8,104,4.3,90,3.7,91,3.7,30,1.2,13,0.5,30.2,(X),1692,69.5,684,28.1,1008,41.4,1590,65.3,191,7.8,134,5.5,60,2.5,74,3.0,2415,99.2,104,4.3,2279,93.6,6,0.2,17,0.7,0,0.0,1,0.0,6,0.2,0,0.0,1,0.0,0,0.0,9,0.4,1,0.0,0,0.0,0,0.0,1,0.0,0,0.0,8,0.3,20,0.8,113,4.6,2295,94.3,15,0.6,21,0.9,2,0.1,15,0.6,2435,100.0,32,1.3,11,0.5,3,0.1,0,0.0,18,0.7,2403,98.7,98,4.0,2435,100.0,2434,100.0,930,38.2,263,10.8,832,34.2,618,25.4,234,9.6,103,4.2,175,7.2,83,3.4,1,0.0,0,0.0,1,0.0,930,100.0,643,69.1,370,39.8,263,28.3,131,14.1,311,33.4,200,21.5,287,30.9,231,24.8,28,3.0,436,46.9,108,11.6,2.62,(X),3.07,(X),973,100.0,930,95.6,43,4.4,0,0.0,1.7,(X),3.8,(X),930,100.0,289,31.1,641,68.9,2.74,(X),2.56,(X)
1400000US24033802501,24033802501,"Census Tract 8025.01, Prince George's County, Maryland",3541,100.0,1613,45.6,1928,54.4,261,7.4,289,8.2,284,8.0,229,6.5,242,6.8,584,16.5,637,18.0,505,14.3,170,4.8,128,3.6,147,4.2,56,1.6,9,0.3,32.2,(X),2560,72.3,1120,31.6,1440,40.7,2437,68.8,289,8.2,212,6.0,89,2.5,123,3.5,3497,98.8,120,3.4,3332,94.1,22,0.6,12,0.3,0,0.0,9,0.3,2,0.1,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.3,44,1.2,139,3.9,3375,95.3,45,1.3,14,0.4,4,0.1,20,0.6,3541,100.0,36,1.0,13,0.4,1,0.0,0,0.0,22,0.6,3505,99.0,111,3.1,3541,100.0,3541,100.0,1516,42.8,366,10.3,1109,31.3,804,22.7,302,8.5,157,4.4,248,7.0,130,3.7,0,0.0,0,0.0,0,0.0,1516,100.0,917,60.5,518,34.2,366,24.1,166,10.9,430,28.4,285,18.8,599,39.5,493,32.5,54,3.6,608,40.1,171,11.3,2.34,(X),2.94,(X),1596,100.0,1516,95.0,80,5.0,0,0.0,2.2,(X),4.5,(X),1516,100.0,478,31.5,1038,68.5,2.64,(X),2.19,(X)
